,content,tokens_final,cluster,action_cluster
80,딱 한가지 정수기는 그냥 직수형 무전원 정수기가 짱임. 정수 확실하고 가격싸고,"['정수기', '전원', '정수기', '최고', '정수', '가격', '싸다']",1,3
81,:yougotthis::yougotthis:알려주세요:yougotthis::yougotthis:아이디어패드 L3-15IML PD 81Y30052K R 레노버 10세대 램20GB로 살라고 하는데 좋을 까요 ? 어느정도 게임이 돌아갈까요?:yt::yt:알려주세요:yougotthis::yougotthis:,"['알리다', '아이디어', '패드', '레노버', '대', '살다', '좋다', '까다', '게임', '돌아가다', '알리다']",1,1
82,"예. 맞습니다. 백화점은 삼성/LG 상관없이 주말만 가시고, 제일 많이 방문하면서 견적도 흥정해보셔요. 어디서는 말씀하지마시고 얼마까지 견적나왔다고하면 어느정도 맞춰주기도 하셨습니다. IoT도 사실 고려많이하고, 특히 엘지 앱이 별로라서 삼성을 더 사고싶었던 것도 있는데 의외로 사용해보면 가전제품에서 사용할일이 많지는 않더라구요. 그래서 커튼이나 이런것은 IoT로 설치하려하고, 나머지는 갤럭시 홈 미니나 이런것으로 대체해보려고 하고 있습니다. 요것도 빅스미나 스마트싱스/엘지 씽큐와 연동도 써보고 말씀드릴게요!","['맞다', '백화점', '삼성', '주말', '방문', '견적', '흥정', '말씀', '얼마', '견적', '나오다', '맞추다', '고려', '엘지', '삼성', '사다', '가전제품', '많다', '커튼', '설치', '나머지', '갤럭시', '미니', '대체', '빅스', '미', '스마트싱스', '엘지', '연동', '쓰다', '말씀', '드리다']",1,2
83,네 모델명 차이는 둘째치고 저는 카드나 상품연계 해야되는게 너무 싫더라구요 인터넷으로 사서 대만족하고 쓰고 있습니다 ㅎ,"['모델명', '차이', '치다', '카드', '상품', '연계', '싫다', '인터넷', '사다', '만족', '쓰다']",1,1
84,네 모델명 고려하긴 했는데 사실 오프라인매장에 인터넷유통 모델명 들고가봤는데 같은모델명의 제품 견적을 주진 않더라구요 영맨말로는 유통망에 따라 모델명이 달라져 같은 제품 판매가 어렵다 하는데 매장 취급 제품중 가장 저렴이들로 견적받았습니다 그래서 사실 같은 모델명의 같은 제품을 비교하는 영상은 아닙니다,"['모델명', '고려', '오프라인', '매장', '인터넷', '유통', '모델명', '들다', '모델명', '제품', '견적', '영매', '유통망', '따르다', '모델명', '달라지다', '제품', '판매', '매장', '취급', '제품', '견적', '모델명', '제품', '비교', '영상']",1,2
85,유튜브 영상보고 로드샵 가서 LED모델 보여달라했더니 거지취급 하네요 ㅋㅋ 실제로 그런 폐급은 자기들은 취급도 안한다. 또 어떤 매장에선 LED 사면 얼마 못쓰고 중고마켓에 내다팔게 될거다. 이런 얘기 듣고 왔습니다. 참 가전사기 어렵네요,"['유튜브', '영상', '로드', '모델', '보이다', '거지', '취급', '자기', '취급', '매장', '얼마', '쓰다', '중', '고', '마켓', '내다', '팔다', '얘기', '가전', '사다']",1,1
86,뒤쪽에 .akor/ .bkor/ .ckor / .akr /.akrg / .akor3 붙던데 각각 무슨 차이가 있나요. 아 그리고 OLED77B4SNA.AKRG 를 샀는데 설치된제품은 OLED77B4SNA.AKRQLJD 라 되어 있던데 무슨 차이인가요,"['뒤쪽', '붙다', '차이', '사다', '설치', '제품', '차이']",1,3
87,"뒤에 붙은 알파벳은 제조생산국을 의미합니다. 제가 아는선에서 말씀드리자면, akor은 국내, ckor은 중국, akrg는 인도네시아입니다. 조금 더 세부적인 내용이 궁금하시다면 엘지전자 서비스센터로 문의하시길 바랍니다^^ (1544-7777)","['붙다', '알파벳', '제조', '생산국', '의미', '말씀', '드리다', '국내', '중국', '인도네시아', '세부', '내용', '엘지전자', '서비스', '센터', '문의', '바라다']",1,2
88,주사율이 중요하게 생각하는 사람중 한명입니다~ 몇번대 시리즈 혹은 같은 시리즈대라도 몇인치부터 120hz를 제공하는지 궁금햐요~,"['주사', '중요', '생각', '사람', '시리즈', '시리즈', '제공']",1,2
89,"A,B,C 순서로 사양이 올라갑니다. 인공지능 칩셋과 사운드출력, 주사율에서 차이가 납니다. 그리고 3은 23년형, 4는 24년형 모델입니다😄","['순서', '사양', '올라가다', '인공', '지능', '사운드', '출력', '주사', '차이', '모델']",1,2
90,3개를 비교해 놓고 꼼꼼히 보기 전에는 다 거기서 거기 입니다. 또 보다 보면 조금 화질 좋다고 해서 감동이 더 올라가는 것도 아닙니다. 괜히 돈 버리지 말고 싼 것 사셔도 됩니다.,"['비교', '화질', '좋다', '감동', '올라가다', '버리다', '싸다', '사다']",1,3
91,"전문 아나운서도 아니신데,,,거의 방송국 수준의 리뷰였습니다..정말 깔끔 그 자체네요,,,,방송국 리뷰 이상,,,","['전문', '아나운서', '방송국', '수준', '리뷰', '깔끔', '자체', '방송국', '리뷰', '이상']",1,1
92,HZ에 대해 어느정도는 알고 있습니다. 설명서에 서 아닌 제품에서 확인 방법이 있습니까?,"['대하다', '설명서', '제품', '확인', '방법']",1,2
93,300만원정도로 올레드 23년형 b3구입하려는데 올레드볼만한가요?,"['올레', '구입', '올레']",1,1
94,"주사율에 따른 차이에 대해 얘기를 들으신 것 같네요.B,C,G의 주사율은 120Hz로 동일합니다. 더 디테일하게는 사운드 스펙이라던지, 디자인에도 차이가 있습니다. 가성비를 원하신다면 B모델 추천드리구요. 만약 C모델 할인율이 좋아서 B모델과 차이가 얼마안난다면 고려해볼 것 같습니다. G모델은 갤러리모델인데 금액도 비싸고 벽에 밀착 시 발열감이 있어서 선호하지 않습니다😁","['주사', '따르다', '차이', '대하다', '얘기', '주사', '동일', '디테일', '사운드', '스펙', '디자인', '차이', '가성비', '원하다', '모델', '추천', '드리다', '만약', '모델', '할인', '좋다', '모델', '차이', '얼마', '고려', '모델', '갤러리', '모델', '금액', '비싸다', '밀착', '발열', '선호']",1,2
95,얼음정수기냉장고여? 고민중인데 곰팡이 생긴다해서 좋은가요 필터교체는여,"['얼음', '정수기', '냉장고', '고민', '곰팡이', '생기다', '좋다', '가다', '필터', '교체']",1,1
96,저흰 아들땜시 얼음정수기 반드시 있는걸로 할인해서 구매했어요 얼음 따로 얼리지않는것이 신의한수였답니다 ^^,"['아들', '얼음', '정수기', '할인', '구매', '얼음', '얼리']",1,3
97,쿠팡에서 모르고 무광 샀더니 세상 손때 다 묻음.무광을 왜 만들었냐구.알면서.웃긴 인간들.후회한들 어쩌겠어요? 그냥 참고 씀.,"['쿠팡', '사다', '세상', '손때', '만들다', '웃기다', '인간', '후회', '어쩌다', '참다', '쓰다']",1,1
98,아이스메이커 기능은 수질관리 괜찮나요? 파이프 있고 세척 힘든 그런건 아닌지 궁금하네요~~,"['아이스', '메이커', '기능', '수질', '관리', '괜찮다', '파이프', '세척', '힘들다', '궁금하다']",1,2
99,아이스메이커 추천 안 함 자리를 많이 차지하고 청결하게 관리하려면 빼서 세척해줘야 하기에 수동으로 얼리는 것 대비 크게 편리한 건 아니다,"['아이스', '메이커', '추천', '자리', '차지', '청결', '관리', '빼다', '세척', '수동', '얼리', '대비', '크다', '편리']",1,3
100,"설치기사로 이야기 드리면 기본적인게 좋습니다. 모양 때문에 몇백 돈 아까워요.기능은 똑같은데, 왜 이렇게 비싼지 이해불가합니다.","['설치', '기사', '이야기', '드리다', '기본', '좋다', '모양', '기능', '똑같다', '비싸다', '이해', '불가']",1,1
101,마트에서 얼음은 사먹음 ㅋ 정수기도 얼음 정수기는 비쌈,"['마트', '얼음', '사다', '먹다', '정수기', '얼음', '정수기', '비싸다']",1,1
102,"일반적으론 그렇습니만, 몇개의 모델에는 오토아이스메이커가 있는 걸로 알고 있습니다.^^","['일반', '모델', '오토', '아이스', '메이커']",1,2
103,저도ㅠ가성비충이라 극공감요. 겨울철 신혼부부 전기장판은 반반온열매트가 갑입니다😂,"['가성비', '공감', '겨울철', '신혼부부', '전기', '장판', '반반', '매트']",1,4
104,신축 아파트에 꽤 고급 오븐이 빌트인 되있는데 지인이 전자렌지를 선물했습니다 렌지 치곤 고급으로 몇십짜리를 했어요 오븐에 렌지기능 도 다 있는데.. 당근도 못해요 ㅠㅠ 걍 써야지,"['신축', '아파트', '고급', '오븐', '빌트', '지인', '전자렌지', '선물', '렌지', '치다', '고급', '오븐', '렌지', '기능', '당근', '쓰다']",1,4
105,전자레인지 검색중이였는데 2년전 영상뿐이더라구요ㅠㅠ위에 리스트에 추천해주신 엘지12만원짜리가 제일 괜찮을까요 노써치님?,"['전자', '레인지', '검색', '영상', '리스트', '추천', '엘지', '괜찮다', '노써치']",1,2
106,사실 제품은 다 거기서 거기라..! 바리에이션 자체도 거의 없고 그냥 각 제품의 특징정도만 알고있으면 다들 무슨 제품인지 아시더라구요!,"['제품', '바리', '자체', '제품', '특징', '제품']",1,2
107,세하님 안녕하세요ㅎㅎ 전 이미 구매했는데 이 영상을 먼저 봤다면 도움이 많이 되었을 것 같을 정도로 설명을 너무 잘해주셨어용👍🏻👍🏻,"['안녕', '구매', '영상', '도움', '설명']",1,2
108,"가구 가전 웬만큼 공부한 상태라 다 알고 있어서 정보 자체는 저한테 큰 도움이 안되는데 유튜버님 얼굴, 목소리, 깔끔한 영상, 정보정리 등 너무 호감이 가네요 마음에 들어서 구독 누르고 갑니다","['가구', '가전', '공부', '상태', '정보', '자체', '크다', '도움', '유튜버', '얼굴', '목소리', '영상', '정보', '정리', '호감', '마음', '들다', '구독', '누르다']",1,2
109,아쿠아텍스리클라이너 쇼파 3/4인있던데 선택하는건 따로 없고 4인으로 오는건데 3인으로 만들수있다는 말인가요?,"['아쿠아', '텍스', '크다', '이너', '쇼파', '선택', '만들다']",1,3
110,브랜드 통일하라는 얘기를 많이 들었는데 교차 구매해도 괜찮을까요? 브랜드 통일하면 어플 하나로 제어가 된다고 하던데 통일하기에는 제품마다 마음에 드는 브랜드가 서로 달라서요,"['브랜드', '통일', '얘기', '교차', '구매', '괜찮다', '브랜드', '통일', '어플', '제어', '통일', '제품', '마음', '브랜드', '다르다']",1,3
111,"우선순위를 나눈거고 본인들이 우선순위인건 알아서 사면되는거임 내삶에선 건조기는 있어도 없어도 그만인거라 말한건데? 그리고 고작 몇백?ㅋㅋ우리나라 중위권소득이 200중반임 그딴식으로 돈 우습게보니까 집은 엄두도 못내고 코앞에 차만 비싼거 타고 카푸어들 생겨나는거임 남들 시선,남들하는거 다 따라할필요없음","['순위', '나누다', '본인', '우선순위', '사다', '건조기', '우리나라', '중위', '소득', '중반', '엄두', '내다', '코앞', '비싸다', '타다', '푸어', '생겨나다', '시선', '따르다', '필요']",1,2
112,저도 교차구매햇습니다 요즘 어플도 서로 삼성 엘지끼리 연동되고 어플 두개쓰는맛도있고 한개로 통일 안하길 잘했다 생각해요 어떤건 삼성이 맘에들고 어떤건 엘지가 맘에들고 해서..,"['교차', '구매', '요즘', '어플', '삼성', '엘지', '연동', '어플', '쓰다', '통일', '생각', '삼성', '들다', '엘지', '들다']",1,3
113,RF90DG90124W 이제품 25년식 프리스탠딩이랑 비교해서 옵션차이 없겟죵,"['제품', '프리', '스탠딩', '비교', '옵션', '차이']",1,2
114,얼음 수동으로 얼려드신다고 했는데 사용하고 계신 얼음 트레이 추천부탁드려요 ㅠㅠ 와 엘지냉장고 너무 고민중이였는데 이렇게 자세한 설명은 여기가 유일무이 합니다 감사합니다!,"['얼음', '수동', '얼리', '드시다', '얼음', '트레이', '추천', '부탁', '드리다', '엘지', '냉장고', '고민', '설명', '유일무이', '감사']",1,2
115,이사를 앞두고 있어서 정말 많은 도움이 되었습니다 정말 감사합니다 가성비 모델이 맘에 드는데 혹시 수동으로 얼리는 트위스트 아이스메이커만 따로 구매할수 있나요?,"['이사', '앞두다', '많다', '도움', '감사', '가성비', '모델', '수동', '얼리', '트위스트', '아이스', '메이커', '구매']",1,2
116,7윌이사가 있는데~~ 와우 고맙습니다 ~~ 링크타고 구매할껀데 연결키트는 서비스센타에서 구매하면 되나요? 그리고 연결키트 꼭 해야하는건가요? 답변부탁드립니다,"['이사', '링크', '타다', '구매', '연결', '트다', '서비스', '센타', '구매', '연결', '트다', '답변', '부탁', '드리다']",1,2
117,M626 xxx022 240~ M626 xxx032 270~ 차이점 내부 플라스틱 vs 메탈 프레쉬 고정 선반 vs 접이식 선반 트레이 아이스 메이커 vs 트위스트 아이스 메이커,"['차이점', '내부', '플라스틱', '메탈', '프레쉬', '고정', '선반', '접이식', '선반', '트레이', '아이스', '메이커', '트위스트', '아이스', '메이커']",1,2
